seq,first name,last name,age,street,city,state,zip,dollar,pick,date
265,Jon,Silva,26,Noefa Court,Lovokoz,FL,5.712,$2076.29,GREEN,03/13/1916
266,Katie,Barnes,40,Inpal Junction,Opaojsup,NJ,72.190,$5402.64,RED,07/31/1988
267,Harriet,George,49,Sidduf Mill,Casmasi,CA,95.742,$8464.13,WHITE,01/10/2023
268,Addie,Miller,55,Fofu Manor,Litmukot,DC,6.159,$856.91,WHITE,12/07/1988
269,Max,Wells,32,Rijli Trail,Zepsavis,VA,39.233,$8713.90,GREEN,10/16/1931
270,Peter,Hicks,59,Zupi Glen,Ikituge,FL,12.776,$163.63,WHITE,04/14/2001
271,Myrtie,Davis,27,Lotwi Place,Jacucub,NE,70.065,$4552.73,YELLOW,07/28/2038
272,Harriett,Schultz,51,Fehjac Park,Sairom,LA,71.208,$9428.83,YELLOW,10/03/2035
273,Esther,Drake,45,Sabih Highway,Azezamli,AZ,35.485,$3885.06,BLUE,07/30/1961
274,Billy,Martin,22,Pufij Boulevard,Siwzegje,MO,45.492,$6781.37,RED,11/29/1962
275,Violet,Ferguson,42,Bori Way,Zoprozov,HI,98.364,$4489.22,BLUE,10/29/1994
276,Sally,Hunt,43,Foge Junction,Vifsunik,SC,75.020,$5481.43,BLUE,09/16/2057
277,Adelaide,Drake,25,Osab Ridge,Locadeku,AZ,57.096,$5410.23,BLUE,12/02/1987
278,Katharine,Jensen,55,Jupcu Path,Lohajma,WV,8.429,$80.40,GREEN,08/11/1916
279,Pearl,Greene,45,Desdir Drive,Dosgelod,NY,76.685,$9302.35,WHITE,06/24/1906
280,Victor,Osborne,41,Jitpij Avenue,Hezfessez,MT,6.730,$4721.37,WHITE,06/19/1945
281,Randall,Delgado,53,Feti Highway,Ohijafsab,DC,94.907,$320.62,RED,12/03/2044
282,Mason,Rios,53,Solja Glen,Uwusoko,NV,20.373,$6261.20,GREEN,08/14/2007
283,Gary,Pena,49,Daseca Mill,Mibgunug,MS,74.418,$8976.29,YELLOW,04/28/1929
284,Jeremy,Morrison,19,Odvoj Trail,Ufalubol,MA,32.385,$447.80,WHITE,06/22/1978
285,Theresa,Drake,43,Madpi Center,Enadur,AL,46.364,$9765.76,RED,12/25/1979
286,Leah,Shelton,59,Gokme Court,Sevegfi,UT,2.028,$2966.35,RED,04/01/1950
287,Ray,Boyd,63,Ippe Boulevard,Sasafri,ME,46.552,$5656.60,WHITE,09/19/1979
288,Jerome,Vasquez,24,Podit Path,Facedi,MO,2.583,$4226.60,GREEN,09/23/2017
289,Dale,Stephens,31,Cicpa Square,Mupzaruc,ID,38.891,$9657.46,BLUE,04/14/1953
290,Austin,Hoffman,25,Uhne Way,Pankaipi,GA,70.076,$1598.07,YELLOW,04/28/2017
291,Amelia,Conner,46,Utwe Grove,Hilipcen,MI,17.197,$9132.72,WHITE,11/18/2053
292,Chad,Miles,35,Zebgi Heights,Garzufe,SD,77.956,$3643.30,RED,02/18/1912
293,Cecelia,Fitzgerald,64,Fonade View,Ragalot,CA,63.033,$5498.42,YELLOW,02/02/1922
294,Ina,Obrien,21,Wifib Plaza,Hotteson,WA,20.808,$6590.56,RED,01/07/1953
295,Caroline,Mason,33,Rudti Terrace,Nanpikuma,NE,35.230,$1324.65,RED,01/10/2041
296,Oscar,Garcia,44,Gedbov Parkway,Nuhubra,LA,68.576,$8862.32,GREEN,10/23/1900
297,Jean,Adams,30,Junpi Extension,Ismumgos,AZ,79.201,$7470.34,RED,09/19/1985
298,Della,Swanson,35,Voipa Trail,Nahlawin,AL,89.483,$5179.58,YELLOW,02/19/1982
299,Eric,Hines,30,Cazrir Key,Kiduwku,SD,78.736,$5892.00,RED,03/18/2013
300,Glenn,Erickson,24,Fajdal Ridge,Dodzunap,TN,7.267,$4492.18,GREEN,07/13/2040
301,Hettie,Simpson,48,Ucokit Path,Hivulalu,SD,20.545,$5400.00,YELLOW,10/12/1985
302,Noah,Sanchez,54,Otejof Circle,Olowilvo,NY,15.245,$9206.80,RED,07/07/2018
303,Ronnie,Francis,55,Vehkop Junction,Jimrimev,VA,55.023,$609.35,BLUE,09/06/2033
304,Roxie,Hill,52,Likkif Grove,Wismutpi,FL,28.732,$3482.29,BLUE,02/08/2031
305,Mable,Kim,39,Lembe Path,Gabadzo,KS,68.363,$3816.29,GREEN,03/08/1974
306,Oscar,Valdez,43,Vibah Grove,Lopmavde,IA,2.833,$4496.18,GREEN,05/05/1989
307,Cecelia,Hawkins,20,Solsu Trail,Mekewe,WI,28.741,$5258.09,RED,06/12/1995
308,Edith,White,52,Wazik Manor,Cecgucoh,NE,6.721,$3074.91,WHITE,02/24/2019
309,Barbara,Lewis,20,Pomeb Grove,Reffihzo,WA,60.936,$4338.80,BLUE,07/21/2070
310,Inez,Hammond,54,Fukdu Point,Zubepufo,FL,2.554,$4950.27,YELLOW,02/12/1911
311,Jeremiah,Anderson,18,Nuimu Lane,Hiovieg,NC,4.973,$683.18,GREEN,05/13/1926
312,Francis,Lambert,25,Sofe Drive,Nubemjor,MT,8.395,$5502.20,GREEN,01/12/2031
313,Francis,Logan,57,Gijriw Loop,Omiewjel,WI,63.806,$4681.02,WHITE,10/07/2069
314,Jordan,Roy,20,Oghas Terrace,Umutiji,MN,60.798,$8118.77,WHITE,04/23/1930
315,Maud,Bradley,54,Utnic River,Umwocha,TN,94.406,$7244.58,YELLOW,07/11/2011
316,Lottie,West,20,Tugwi Point,Uckusre,GA,66.112,$8807.21,WHITE,07/20/2027
317,Cody,Henry,29,Kepuso Trail,Jomnidcab,CA,54.327,$1579.53,WHITE,01/14/2070
318,Verna,Cobb,25,Buvkoc Pike,Javuhhan,VA,65.920,$3723.27,RED,03/02/1994
319,Lucy,Brooks,26,Hece Loop,Pibzaor,NJ,41.811,$6822.05,GREEN,03/12/1946
320,Terry,Lane,35,Zirtev Boulevard,Pawlodnam,IN,77.138,$3202.06,RED,07/22/1949
321,Philip,Sparks,64,Wurisi Trail,Totdataci,GA,78.765,$5151.27,BLUE,08/11/1994
322,Isaac,Kim,47,Kevo Trail,Dozgascip,KY,81.242,$6281.43,YELLOW,12/23/2066
323,Katherine,Gill,45,Bupid Parkway,Upsonras,IA,50.146,$6602.72,RED,04/15/1971
324,Frederick,Cunningham,26,Keja Boulevard,Dafocpi,SD,7.348,$7425.35,RED,07/29/2033
325,Lois,McCormick,43,Ofko Court,Sirzomsow,WY,36.689,$5030.69,GREEN,10/31/2026
326,Adeline,Byrd,55,Ocepeb Center,Onapevwi,GA,51.542,$4653.56,RED,08/22/1948
327,Mable,Ortiz,33,Bawwon Point,Ekanulcud,OR,25.368,$8591.34,GREEN,01/20/1934
328,Genevieve,Lyons,22,Zemto Parkway,Silvuehu,DE,82.760,$9687.81,GREEN,09/16/1987
329,Augusta,Hall,43,Sulod Turnpike,Gewotdez,LA,17.710,$5044.23,RED,10/09/1958
330,Inez,Holt,22,Osto Glen,Nacidzo,MT,5.831,$8314.28,YELLOW,04/01/1900
331,Margaret,Hayes,35,Gacle Manor,Uwubehbum,MO,38.714,$9492.81,WHITE,06/09/2042
332,Douglas,Atkins,19,Dahve Circle,Remcepegi,VT,94.923,$2064.56,GREEN,03/28/1961
333,Christine,Porter,63,Azeca Manor,Jidliewi,OK,3.473,$3662.84,YELLOW,09/27/1951
334,Jane,Burgess,57,Sarno Ridge,Eloctuh,OK,37.007,$561.02,RED,10/10/2033
335,Katharine,Roberson,50,Anici Circle,Fuwahdo,MT,17.126,$9786.60,BLUE,06/26/2024
336,Edith,Wilkerson,25,Zucvi Trail,Ufusemcen,ME,30.042,$7435.99,BLUE,08/13/1957
337,Sophia,Hopkins,35,Buhmu Road,Egufehret,OR,86.128,$1204.39,RED,10/18/1954
338,Brandon,Reese,27,Araca Turnpike,Korupuw,OK,90.019,$2752.48,YELLOW,10/22/1964
339,Brent,McBride,32,Nalib River,Suvehko,MS,9.105,$4144.47,WHITE,10/23/2054
340,Nora,Henderson,59,Miliz Heights,Afjafub,NY,9.914,$4518.32,RED,07/03/2047
341,Sally,Nichols,65,Awusut Path,Fimedgor,NH,56.739,$4725.41,WHITE,05/01/2014
342,Marvin,Chapman,36,Nifuh Grove,Vineflod,PA,69.886,$2131.31,BLUE,04/10/2064
343,Cole,Torres,25,Rotza Court,Ulsipac,NJ,74.109,$6310.89,GREEN,05/13/1910
344,Georgie,Ramsey,41,Bipab Ridge,Orulosuf,TX,4.285,$3433.11,RED,04/02/2037
345,Matthew,Fletcher,38,Givo Center,Kiclipmo,ME,90.293,$8402.27,YELLOW,08/01/1968
346,Cameron,Sparks,51,Suat Way,Refepsu,HI,45.251,$8240.20,BLUE,02/23/1989
347,Justin,Willis,18,Gemba Highway,Daziruj,MS,74.173,$697.89,GREEN,11/30/1970
348,Polly,Lynch,55,Zosgi Point,Vahikolu,RI,48.553,$9797.10,RED,02/10/2029
349,Francis,Arnold,27,Tesjo Extension,Sahukjip,ME,31.651,$9709.18,YELLOW,11/08/1913
350,Nancy,Hicks,45,Ragcog Way,Umitajme,NJ,35.314,$2907.99,YELLOW,11/19/2041
351,Jesus,Willis,61,Laza Trail,Ohaihejas,ND,49.550,$1556.71,GREEN,01/02/1963
352,Alma,Ross,36,Zukef Mill,Sodiwje,CO,30.424,$1747.07,WHITE,09/19/1948
353,Roger,Jenkins,55,Roac Terrace,Jabsuas,NE,94.572,$5405.69,YELLOW,01/31/2016
354,Jeff,Marsh,34,Waiz Turnpike,Lopzipi,CA,45.184,$1743.84,RED,04/01/1908
355,Scott,Jennings,39,Hiwaf Grove,Wurudnoh,IL,64.314,$5470.35,YELLOW,12/03/1974
356,Caroline,Hoffman,38,Cezi Center,Kidaewe,ME,53.298,$6096.52,RED,02/17/1919
357,May,Howell,34,Gawcef Turnpike,Juhovo,AL,56.353,$6521.67,RED,09/13/1906
358,Zachary,Hernandez,36,Firem Manor,Cibmejes,WY,83.636,$9503.27,GREEN,08/27/1942
359,Donald,Wilkins,60,Niik Ridge,Recihoz,MS,22.518,$9203.41,GREEN,01/05/1923
360,Ethel,Miles,62,Amjiw Park,Veccefew,IL,51.468,$9597.64,YELLOW,08/28/1914
361,Jesse,Sharp,49,Ozaer Parkway,Zigucveg,OK,90.785,$9177.49,BLUE,04/25/2050
362,Manuel,Jennings,30,Somtib Road,Fafebihi,OH,9.522,$8864.74,BLUE,02/22/2024
363,Nancy,Sparks,18,Hazki Pike,Onozihzi,VT,50.652,$8081.09,WHITE,12/07/2069
364,Iva,McGee,31,Kuuto Trail,Vedrotfi,NM,78.354,$5319.35,BLUE,01/30/2038
365,Rose,Fowler,56,Dakfev View,Iluugebu,VT,68.701,$200.40,BLUE,05/31/1982
366,Mollie,Hampton,61,Vusec Glen,Fisezice,NY,40.059,$9673.07,YELLOW,02/26/2021
367,Craig,Holmes,42,Icref Pass,Forifiwi,NH,49.087,$3514.54,RED,04/20/1924
368,Alvin,Love,19,Jokko Terrace,Wijlikaj,NV,94.419,$205.28,RED,08/31/2019
369,Mable,Anderson,46,Nocu Circle,Lewtaso,OR,4.439,$6285.69,BLUE,03/14/2023
370,Gene,Walsh,53,Fijdur Pike,Nenirij,ME,14.493,$6224.66,GREEN,03/07/2034
371,Jayden,Brown,31,Rowof Road,Ubhabnef,CT,50.156,$9690.93,YELLOW,07/28/1991
372,Lena,Newton,28,Ecci Square,Afpoguda,ID,4.130,$689.98,RED,07/05/1956
373,Raymond,Vaughn,26,Oguse Glen,Jofjavreh,CT,81.971,$7167.93,YELLOW,08/17/2006
374,Agnes,Flores,60,Ekari Ridge,Curose,NH,36.835,$1639.06,WHITE,11/17/1961
375,Essie,Hughes,24,Inogo Road,Mutpucuc,LA,17.087,$6995.07,WHITE,08/06/2008
376,Minnie,Dawson,58,Cufdu Boulevard,Sinjuvi,NJ,33.811,$779.93,GREEN,04/27/2004
377,Hunter,Mann,39,Altum Extension,Levjejo,CO,7.311,$9786.90,YELLOW,05/29/1931
378,Tillie,Rios,58,Rumeca View,Hecfoftiv,NM,16.379,$8500.25,YELLOW,12/08/2025
379,Jeffrey,Bryan,27,Iporov View,Aludacve,MO,38.713,$456.17,BLUE,01/09/2032
380,Esther,Schwartz,31,Zoluv Mill,Ahhaja,KY,22.119,$6877.41,YELLOW,11/06/2003
381,Devin,Dawson,43,Bupma Parkway,Pawcoala,AZ,73.476,$3989.09,BLUE,05/09/1956
382,Annie,Sanchez,65,Ufelo Way,Nevsipnaz,MD,74.298,$2671.32,RED,09/16/1916
383,Lillie,Grant,19,Iwokup Pass,Ehlewob,NH,28.396,$8579.01,RED,05/25/2002
384,Cody,Fields,64,Sered Path,Erwugu,KS,79.939,$3267.83,WHITE,01/07/1976
385,Lillie,Zimmerman,50,Junup Road,Lilfafig,WI,11.330,$5672.69,WHITE,09/17/1907
386,Jeff,Ramirez,38,Delma Circle,Nilege,VT,93.052,$3550.64,YELLOW,05/22/1921
387,Jeffrey,Christensen,55,Jaacu Drive,Didezi,VA,96.239,$2475.86,BLUE,03/13/1935
388,Charlie,Santiago,46,Howamu Trail,Ukderup,MO,99.698,$346.75,GREEN,09/04/1953
389,Agnes,Clayton,27,Desmu Point,Rehligo,DE,46.374,$9278.99,GREEN,04/17/2037
390,Ola,McDonald,53,Ogwa Ridge,Tuktabe,AZ,16.292,$9345.82,WHITE,01/04/2022
391,Jessie,Schneider,52,Rute Parkway,Fenmutnoz,WI,90.351,$5707.36,BLUE,02/18/2014
392,Willie,Singleton,28,Zeufo Street,Zumuri,IN,46.245,$940.64,GREEN,11/07/1986
393,Ella,Brock,57,Lumuz Glen,Sabcusi,KS,29.692,$3303.60,YELLOW,10/05/2057
394,Hallie,Erickson,59,Julap Pike,Jewaavi,KY,26.397,$8948.15,BLUE,11/30/1961
395,Ella,Ramsey,35,Manwi Point,Kusnassu,WY,94.689,$2619.86,RED,01/20/1925
396,Vernon,Roberson,61,Hifcif Grove,Manaza,SD,42.076,$3217.82,YELLOW,01/28/2069
397,Leona,Romero,44,Mihaki Street,Penugog,OH,6.643,$8897.75,WHITE,03/17/1955
398,Ivan,Barber,18,Nezere Plaza,Ebbocku,ND,4.469,$7182.48,RED,11/30/1944
399,Daniel,Singleton,24,Datkut Square,Mizvoja,NY,80.209,$340.28,YELLOW,02/02/1923
400,Rodney,Sandoval,58,Hocho Terrace,Nojpejeb,AL,93.475,$6510.14,BLUE,09/12/1971
401,Johanna,Gonzalez,56,Votu Turnpike,Epfabsum,SD,42.125,$5380.79,YELLOW,05/28/2030
402,Manuel,Rice,33,Goro Drive,Kazbaphe,ME,95.527,$6795.40,RED,05/18/1966
403,Kyle,Greer,23,Sueco Court,Moarmog,WV,10.419,$3586.83,WHITE,06/01/2036
404,Pearl,Lewis,57,Bisik Loop,Opurevop,TN,64.815,$607.73,GREEN,04/27/1998
405,Rosie,Herrera,61,Fiwi Place,Hivvinum,AZ,24.664,$3290.59,RED,05/09/1956
406,Susan,Cruz,49,Dekfo Place,Gigosju,CO,53.769,$3768.16,RED,11/19/2070
407,Flora,Keller,41,Uvzug Way,Ogsihhi,ID,27.327,$6473.27,WHITE,11/25/1955
408,Hilda,Martinez,52,Dewit Road,Ugewepgoz,DC,35.537,$5341.72,GREEN,02/15/2023
409,Paul,Ford,44,Enwom Pike,Podermu,MI,81.064,$9913.96,GREEN,09/27/2064
410,Eugenia,Ramsey,49,Odfe Place,Rolpozka,NJ,50.817,$244.12,BLUE,10/24/2066
411,Winifred,Goodwin,54,Enawuz Point,Edvodef,AK,4.849,$2383.51,BLUE,11/04/2060
412,Lelia,Diaz,30,Nijo Place,Disbosa,MD,96.275,$720.36,BLUE,07/13/1958
413,Steve,Shaw,55,Fasfam Glen,Tuwamak,MA,68.015,$5307.76,BLUE,03/30/1954
414,Essie,Parks,61,Higapi Way,Buzivoud,DC,58.559,$2314.02,RED,02/22/2020
415,Bessie,Lawrence,40,Miac Turnpike,Dinnikeb,CA,93.443,$3387.57,YELLOW,02/16/1932
416,Jay,Thomas,62,Zuin Terrace,Avotezgi,MO,98.053,$9168.57,WHITE,02/21/1935
417,Josie,Hodges,29,Ruda Glen,Ahokiciz,IN,35.991,$1665.88,GREEN,07/15/2062
418,Douglas,Burns,26,Igikab Key,Sezakso,CT,94.109,$134.61,YELLOW,07/29/1981
419,Nathaniel,Terry,65,Mopiw Loop,Weprodir,VT,59.545,$162.46,YELLOW,12/03/2059
420,Hulda,Robertson,27,Magec Road,Fodmiwa,AZ,7.693,$7524.80,GREEN,04/10/2069
421,Claudia,Adkins,62,Idmad Court,Aztinwoc,VA,82.152,$2734.60,RED,07/14/1965
422,Craig,McCoy,41,Cumku Avenue,Huvcedo,WI,65.645,$2644.52,YELLOW,02/21/1948
423,Lillie,Peters,31,Ecusav Pass,Pikapsu,CA,91.412,$866.86,YELLOW,02/16/1950
424,Nannie,Simpson,38,Hifa Trail,Ukodade,IL,5.964,$6566.90,GREEN,03/27/1981
425,Shane,Powers,20,Riser Mill,Zipcecre,ME,9.786,$8384.25,GREEN,10/11/2069
426,Lester,Clark,27,Nekcu Boulevard,Ajoviun,MA,51.860,$7363.93,WHITE,03/28/2007
427,Isaac,Hansen,53,Zolkih Extension,Baridza,KY,93.835,$1585.71,BLUE,03/26/1923
428,Maggie,Underwood,53,Objuw Way,Jucfait,CA,38.571,$2539.60,BLUE,01/14/2047
429,Mike,Patton,60,Sofav Parkway,Fitava,MO,85.932,$3394.55,YELLOW,06/05/1924
430,Gerald,Curtis,38,Vigus Extension,Egocawe,IN,81.393,$3105.97,RED,03/09/2036
431,Adrian,Simpson,19,Monraf Ridge,Lacamu,ME,47.178,$3064.60,WHITE,04/14/2063
432,Alejandro,Brown,49,Ripap Path,Pawekru,AZ,42.609,$8728.84,RED,07/27/1937
433,Francis,Ward,19,Buhu Trail,Karurmut,CO,30.260,$9229.11,BLUE,11/15/1936
434,Noah,Adams,35,Suru Heights,Vuvwiro,UT,24.078,$3348.47,RED,12/22/1924
435,Leonard,Myers,36,Ivauk Grove,Tocode,CO,79.702,$9773.73,WHITE,05/27/2022
436,Gordon,Todd,31,Ekte Circle,Nutawa,WY,62.873,$3676.95,BLUE,11/27/2030
437,Georgia,Collins,32,Nuhge Drive,Diretda,IA,8.772,$5850.51,BLUE,06/11/1903
438,Thomas,Carter,52,Erafih Avenue,Darkadsi,OR,84.337,$361.58,WHITE,08/05/1951
439,May,Hamilton,51,Bokgi Junction,Mizilwa,UT,72.964,$6304.31,BLUE,03/29/1941
440,Rachel,Gross,33,Jojet Junction,Badjubi,TX,60.484,$8644.95,YELLOW,12/10/1965
441,Abbie,Hunter,59,Fonge Park,Boohbod,CA,12.186,$255.94,WHITE,10/02/1994
442,Delia,Hale,59,Soviki Highway,Jebefem,SC,67.610,$6595.36,GREEN,02/22/2045
443,Kyle,Henry,24,Jehwu Key,Pasaho,NH,49.893,$1344.78,WHITE,04/08/1999
444,Ina,Carson,24,Cokep Path,Anuvuaw,WY,73.920,$2940.24,GREEN,02/18/1984
445,Ora,Pierce,64,Wefnig Avenue,Dualewu,WV,19.241,$6781.31,WHITE,10/21/1941
446,Tommy,Howell,30,Igizez Glen,Kaovhu,FL,24.088,$8868.95,GREEN,09/18/1905
447,Larry,Elliott,49,Kuzfof View,Gelajob,MN,27.530,$7426.89,RED,04/30/1917
448,Nellie,Lloyd,45,Joeci Mill,Rosape,TX,53.246,$379.77,WHITE,08/31/1937
449,James,Davidson,49,Fuku Pass,Vatapag,HI,79.318,$8498.83,BLUE,05/27/1918
450,Ida,Perry,25,Vuhon Highway,Pojlohsor,NJ,41.817,$8412.46,WHITE,12/28/1933
451,Maria,Drake,61,Danvih Pike,Celoweuba,VT,54.052,$6535.83,YELLOW,07/13/1998
452,Douglas,Zimmerman,45,Areawi Point,Kukgerwuz,VT,34.106,$4610.24,WHITE,02/09/2046
453,Tillie,Jimenez,56,Dojzug Heights,Gisatowo,NV,6.242,$8781.03,WHITE,10/14/2015
454,Nora,McCormick,43,Oveci Turnpike,Kudfiufi,ID,83.220,$8496.52,WHITE,05/25/2070
455,Edith,Rodgers,46,Cahiv Grove,Tabfier,WV,86.460,$6930.09,BLUE,07/23/2028
456,Dean,Douglas,46,Kucwas Ridge,Uzbamiz,SD,35.191,$2940.58,BLUE,12/26/1913
457,Harriett,Jacobs,65,Civmo Mill,Ihcedce,WV,82.683,$3288.05,WHITE,10/22/1972
458,Ivan,Bush,62,Werfa Highway,Fitkepveh,HI,12.909,$4222.52,WHITE,06/17/1926
459,Joe,Hoffman,22,Enhup Drive,Lidevofo,CA,47.690,$9384.40,YELLOW,09/02/1998
460,Johnny,Gonzalez,18,Zujsu Place,Aswacav,WA,25.983,$1972.06,BLUE,11/18/2015
461,Virginia,Rios,35,Nikjas Place,Worpekin,TX,35.635,$4639.03,WHITE,06/07/1944
462,Bernard,Floyd,41,Citta Square,Rosagper,ND,94.713,$8581.03,WHITE,04/08/1924
463,Callie,Ingram,34,Mages Boulevard,Acusazod,IN,22.589,$914.20,WHITE,01/25/2020
464,Gregory,Jackson,19,Zojpub Park,Isisirjas,RI,6.786,$9533.41,RED,06/07/2025
465,Evan,Kennedy,40,Ahigof Point,Igobij,CT,80.174,$7943.25,BLUE,03/16/1951
466,Amanda,Morgan,43,Vuuv River,Ohiretpec,NE,51.774,$3652.34,WHITE,02/12/2061
467,Ernest,Turner,44,Maraw River,Jidsiak,AR,19.404,$2906.19,BLUE,04/23/1936
468,Ruby,Ingram,42,Ansul Drive,Madalume,WI,18.331,$1667.85,WHITE,04/11/2049
469,Nellie,Leonard,37,Toego Street,Akukankob,CT,72.620,$6715.76,YELLOW,04/26/1988
470,Amelia,Lloyd,38,Fufweh Ridge,Aggavzis,NV,78.247,$416.93,BLUE,01/29/2054
471,Luke,Duncan,49,Tiuka Heights,Vofakke,CT,68.378,$763.42,GREEN,10/12/2003
472,Ronnie,Schultz,20,Bout Lane,Awcuhuw,NC,54.406,$5150.73,WHITE,09/20/1970
473,Amanda,Santiago,59,Zigco Way,Ovumipduf,ND,45.123,$9859.09,WHITE,01/11/2002
474,Vincent,McCoy,27,Vufu Grove,Lakiluzoh,MT,44.455,$4538.58,WHITE,02/12/2031
475,Sophia,Perkins,63,Icuke Point,Upolamhi,MD,46.476,$9884.89,WHITE,12/14/1936
476,Tillie,Carroll,25,Abene Plaza,Nugkocaz,AL,82.313,$6629.36,WHITE,08/08/1920
477,Lucy,Hernandez,48,Fowwa Manor,Jiopzet,OH,37.893,$9367.97,RED,11/24/1961
478,Raymond,Curry,34,Ipeni Avenue,Odgopi,CA,69.192,$4539.75,GREEN,02/20/1975
479,Hester,Sanders,30,Mogjir River,Upesugi,SC,68.535,$176.38,BLUE,05/03/2000
480,Marcus,Holmes,27,Warmuv Ridge,Wojsiguw,IN,28.209,$97.75,YELLOW,12/09/1965
481,Minerva,Schmidt,48,Gipsa Lane,Conezrej,SD,45.179,$976.72,BLUE,11/08/2057
482,Max,Pearson,47,Zogur Circle,Fujzocip,VT,15.405,$5128.72,BLUE,12/20/1989
483,Phoebe,Delgado,33,Hejbu Street,Ofijuzik,TN,54.388,$1781.68,GREEN,05/11/2051
484,Josie,Black,54,Ahde Lane,Bilodja,UT,4.094,$330.63,GREEN,03/17/1951
485,Eugenia,Harris,61,Ohiame Avenue,Wavoba,AR,51.992,$7965.75,GREEN,11/23/1962
486,Essie,Harvey,32,Gunzo Avenue,Butagsuk,KY,94.438,$7188.93,BLUE,09/21/2039
487,Andrew,Stokes,65,Zeris Point,Ubhamli,WI,39.179,$5625.41,GREEN,01/12/2006
488,Rosa,Harrington,47,Pipkop Terrace,Cacenzed,IA,45.990,$6604.34,WHITE,05/07/1941
489,Rosalie,Rodgers,31,Bozrem Lane,Runoghul,KS,85.435,$580.37,WHITE,02/13/1996
490,Joshua,Robbins,60,Wivjij Road,Atecerug,AR,76.881,$8400.23,GREEN,07/10/2061
491,Sally,Glover,33,Nuuk Terrace,Dapecdaj,CA,69.559,$2680.50,RED,01/12/1924
492,Larry,Yates,28,Kukdi Highway,Aguibza,NH,13.085,$1054.48,YELLOW,03/10/1968
493,Eugenia,Lindsey,22,Nimom Trail,Fefejnag,VA,84.999,$4561.04,GREEN,08/14/1999
494,Lilly,Ford,45,Diwge Drive,Liteeki,PA,86.091,$8231.58,RED,12/03/1963
495,Susan,Luna,65,Bekuz Place,Pedarez,ND,11.807,$843.22,BLUE,07/17/1914
496,Jeanette,Jordan,62,Sunu Key,Tabiir,PA,22.095,$8731.45,YELLOW,01/31/1902
497,Victoria,Park,54,Uluzen Highway,Iracok,FL,62.013,$7011.69,GREEN,09/18/2028
498,Blake,Barnes,33,Eluze Parkway,Gefupvo,TN,29.685,$4815.59,RED,02/14/1957
499,Warren,Kelley,63,Esof Turnpike,Ajeweuve,IN,43.418,$8719.48,RED,06/14/2056
500,Eva,Gill,18,Ruvak Circle,Agfisi,ME,22.514,$4748.86,BLUE,12/22/2003
501,Evan,Brock,21,Boivu Plaza,Jelavin,UT,87.313,$4040.96,BLUE,09/24/2041
502,Dylan,Pittman,28,Vecmef Highway,Aleudzi,HI,97.964,$9272.89,YELLOW,04/17/1941
503,May,Massey,56,Ojbon Place,Buwecog,WI,52.375,$1075.84,BLUE,03/24/2024
504,Matthew,Davidson,48,Susjod Plaza,Tevtohla,ME,14.295,$1895.56,BLUE,09/09/2040
505,Cordelia,Logan,63,Izuhe Square,Walfeno,TX,55.212,$6304.41,WHITE,03/20/1982
506,Pearl,Campbell,43,Aphu Terrace,Azodahak,OK,1.749,$8619.52,GREEN,02/04/1993
507,Brett,Ramos,51,Foptuv Road,Decelgec,ME,20.794,$1036.91,WHITE,07/19/1949
508,Fannie,Foster,52,Pojfez Key,Iphulapu,NY,51.527,$1596.67,GREEN,08/13/1942
509,Gene,Klein,64,Wutuf Avenue,Savirot,MO,42.964,$2185.46,GREEN,12/12/2025
510,Manuel,Vasquez,35,Annok Place,Fobhodmiv,DC,23.863,$5826.13,GREEN,09/03/2021
511,Cecelia,Terry,46,Tihwe Loop,Wovreto,SD,96.778,$5207.12,WHITE,09/11/1977
512,Frank,Gutierrez,57,Tiud View,Oculugvi,ND,27.050,$9048.24,GREEN,06/07/1984
513,Lulu,Peterson,63,Dioce Lane,Civanzet,MO,83.033,$5443.03,RED,07/15/1907
514,Lily,Campbell,52,Unwis Loop,Bubusel,NC,28.058,$9912.95,GREEN,12/15/2068
515,Isabel,Lane,23,Seme Square,Hertoru,OR,11.406,$2385.66,YELLOW,02/08/1936
516,Jonathan,Herrera,37,Pode Drive,Ugaebhag,KS,90.837,$3698.30,BLUE,05/03/1999
517,Frances,Porter,52,Bigu Boulevard,Fiztizto,CA,2.904,$4181.97,YELLOW,11/17/2023
518,Jim,Olson,24,Livog Highway,Zaadunik,FL,25.650,$8988.00,GREEN,10/28/2056
519,Barbara,Burgess,61,Rogne Junction,Kenufrim,SC,5.304,$5179.52,BLUE,03/16/2015
520,Maurice,Hart,34,Jovev Pass,Ivalegigo,IA,4.823,$3745.46,GREEN,04/21/1909
521,Georgia,White,61,Lifine Center,Viziwiha,KY,44.769,$8369.88,WHITE,09/30/1951
522,Thomas,Steele,20,Bavnev Lane,Sazipfaj,MN,4.929,$6698.43,GREEN,10/29/1979
523,Daisy,Brewer,40,Bupri Path,Nugmook,CA,14.299,$8429.15,GREEN,12/25/2048
524,Mattie,Davis,24,Giag Path,Javamour,KY,92.500,$5418.49,GREEN,06/08/1901
525,Anthony,Vasquez,41,Vetici Turnpike,Vatini,MS,24.780,$6882.34,WHITE,01/18/1964
526,Inez,Hodges,52,Difki Loop,Birahir,LA,60.588,$228.31,WHITE,03/06/2062
527,Maria,Ryan,33,Emvum Lane,Gezgeghot,NV,12.565,$592.77,WHITE,01/20/1921
